series.name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",DT.TDS.DPPF.XP.ZS,South Africa,ZAF,..,5.596730193,3.547158195,2.900197123,2.711383845,4.271346986,6.537278723,2.935484573,3.05306828,4.533705594,4.081366572,10.17577834,..,..
"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",DT.TDS.DPPF.XP.ZS,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",DT.TDS.DPPF.XP.ZS,Sudan,SDN,4.822344896,13.17889495,5.696374434,4.163648862,4.809724874,7.028365147,4.856847568,4.281229712,10.62484359,6.312174813,3.968738383,4.085883897,..,..
"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",DT.TDS.DPPF.XP.ZS,Tanzania,TZA,31.29535446,11.23120485,1.043274471,1.326636456,0.989605442,0.922849634,2.361362331,2.059181837,2.824658309,5.58050894,6.538739011,..,..,..
"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",DT.TDS.DPPF.XP.ZS,Togo,TGO,11.47807847,5.465237335,4.201240027,2.582006343,0.705166569,1.111977719,2.204405875,2.736506114,3.165892616,4.733601843,4.644911182,..,..,..
"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",DT.TDS.DPPF.XP.ZS,Uganda,UGA,78.63516704,10.0030381,2.005272731,1.770148242,1.481605427,1.36411983,1.673142635,1.982928093,1.851348469,2.105147494,3.483692478,5.70826069,..,..
"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",DT.TDS.DPPF.XP.ZS,Zambia,ZMB,14.51240229,18.50726803,1.515836507,0.757974133,0.791690481,1.444339748,2.122320314,1.878280233,4.2187556,7.235188973,6.189816009,8.01194237,..,..
"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",DT.TDS.DPPF.XP.ZS,Zimbabwe,ZWE,19.5397452,..,0.762995306,0.571090876,0.443707027,0.610211133,2.794059137,3.22962797,3.728313055,5.587270128,2.799456488,1.69267731,..,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Angola,AGO,..,62.86127827,63.68883933,42.58051724,39.31255941,35.8599672,36.06484639,34.63789626,33.13392129,25.24567072,23.2527214,25.54172205,..,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Benin,BEN,26.53887913,26.74284895,24.77466222,28.35881188,26.36737731,26.83999991,31.62962651,33.83743382,32.03586197,31.38014027,34.27100218,34.54862973,34.05080512,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Botswana,BWA,49.79191333,40.09291962,51.88507096,51.26433191,53.59504373,61.40415194,61.03093902,55.41804976,56.11924174,44.20121716,35.93217995,39.17005883,40.52300238,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Burkina Faso,BFA,24.45595903,26.27822449,26.50701281,28.55738968,31.30175258,34.64052256,36.95886585,31.89155834,32.98153577,32.00416175,32.67033006,31.89572829,32.4518207,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Burundi,BDI,27.77514726,16.23475389,29.20000329,29.80000376,34.20000255,33.99998812,37.50001311,34.15427339,26.80898555,25.09163483,26.9515346,29.80900492,32.72616867,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Cabo Verde,CPV,68.81961456,60.51338982,56.95978354,61.76802794,64.32991022,59.84533757,54.84664594,60.68530006,59.15864667,59.96217272,67.38035354,68.04360937,65.3501024,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Cameroon,CMR,17.31353104,24.94465955,26.36925342,26.95171122,31.00422527,30.26891355,30.03771287,30.12672029,27.60954078,23.96516838,22.60605047,23.69756892,23.9966836,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Central African Republic,CAF,25.87551465,25.2875684,21.65259659,22.80468088,21.34779823,21.50931559,23.42633278,36.41930443,36.07748715,35.70876436,39.88377195,46.98002245,47.47980242,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Chad,TCD,27.90681519,34.68107558,41.97111149,43.54510339,41.80381796,42.10756547,39.08332409,42.46516028,36.56240346,37.00188837,39.7020457,38.01407128,37.82827212,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Comoros,COM,26.92057793,26.92116449,28.58498365,29.91123233,30.04458014,31.8645497,30.19490806,29.55935102,27.66875376,26.45998414,28.26304247,29.84654492,..,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,"Congo, Dem. Rep.",COD,..,15.56479089,36.13309155,49.63645614,45.68252753,37.54870238,41.02008384,41.85796128,31.60686316,31.96876806,39.04085744,37.95201074,35.22178372,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,"Congo, Rep.",COG,19.04199475,43.61273719,50.20542228,54.69792897,57.83572831,60.32926753,66.0719813,70.25263291,96.37029556,85.67662474,62.9177991,57.46375241,34.80312905,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Cote d'Ivoire,CIV,27.11162094,33.85677511,39.92478737,43.3267912,37.33487399,44.74561787,38.59577894,34.37059715,25.36017485,22.92053504,23.62065644,23.07956211,22.08574099,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Equatorial Guinea,GNQ,..,..,47.86986717,58.9097918,39.28203398,44.77043065,39.23996826,38.41591007,42.21958535,41.18790078,43.56515304,45.70227876,52.24744124,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Eritrea,ERI,..,58.21074133,23.44351776,31.09308886,29.23895286,..,..,..,..,..,..,..,..,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Eswatini,SWZ,68.8805301,85.13296509,57.76651791,60.19449161,45.9335592,42.9727412,46.26460985,44.49327562,40.84040094,42.31802156,43.83971926,43.91196862,..,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Ethiopia,ETH,..,..,..,..,31.54608221,31.63060598,28.98771352,29.09946424,30.29281055,27.0869723,23.47426268,22.82669908,20.82587382,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Gabon,GAB,30.85894113,32.66975223,31.33284524,31.49417035,28.75400521,31.3924675,33.27763027,28.99943662,27.91777295,26.09803377,24.84198647,21.51236886,21.56090134,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,"Gambia, The",GMB,71.58267909,30.56114557,26.0312869,26.34470015,25.78029758,27.85899088,26.92687333,32.89281396,32.64536264,31.6509073,38.99079955,41.51098632,44.14329535,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Ghana,GHA,25.85028772,67.24617254,42.30287255,45.90109781,49.3588453,52.80881695,35.85783749,36.34946525,43.62759842,37.47699552,38.39020074,36.41382161,35.40140847,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Guinea,GIN,33.44178322,28.95784597,47.29956289,43.20536258,53.35243189,53.53693264,53.95582379,50.08345339,50.94585499,80.83369015,68.58127473,77.15639273,66.44607875,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Guinea-Bissau,GNB,37.03451335,33.1174935,35.22253799,35.22432161,30.94700051,25.6977795,25.82319957,31.38561405,32.23849284,31.30411011,33.0730443,32.45529449,33.51091696,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Kenya,KEN,31.32830772,31.72147324,30.83101232,33.56988138,38.82270088,35.53772274,33.20761039,33.00132413,27.60508527,23.37300761,24.16287324,22.97524877,21.36964548,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Lesotho,LSO,..,..,112.0517924,106.3218668,100.4028575,106.3319627,92.98066756,86.0712332,86.37023252,88.4040982,90.21073622,93.32370856,90.99012649,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Liberia,LBR,..,38.93697941,94.94700226,92.63478478,94.46034195,89.25380375,96.41356374,108.536514,106.5486623,100.2598063,98.70568917,94.33210784,98.72694774,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Madagascar,MDG,19.51072159,23.65745421,42.03586624,36.0005151,33.7634497,30.87101354,33.09540869,33.68751505,32.82972413,31.74212561,34.44077157,33.81983534,33.35755397,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Malawi,MWI,33.42076742,35.33498301,31.65441902,34.86045925,28.0106925,41.67819463,42.60933274,39.6250439,35.75475473,44.94079647,36.16702668,38.10332694,35.59649468,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Mali,MLI,30.93056944,32.94398498,28.80587924,35.14812706,31.18737987,31.26425454,39.87712062,38.0819319,39.59572675,40.33747123,35.8310845,35.41234195,34.17302886,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Mauritania,MRT,41.94458066,33.42325905,44.7628693,47.68139702,48.3025199,62.52676753,56.85022497,54.22117064,57.27354063,47.3649577,52.89352417,57.2859004,52.37413508,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Mauritius,MUS,72.15517241,61.21838759,56.75256036,62.21940076,65.09479899,65.70795451,61.55232185,59.2926629,57.14735309,53.73523628,54.91370316,54.33609489,53.63417689,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Mozambique,MOZ,..,35.73474656,37.84853372,42.3286934,50.13209954,72.98766713,76.40656844,80.18113507,62.83053757,72.09315484,61.13976066,84.2244179,74.12378511,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Namibia,NAM,50.27409551,45.41804262,73.13079753,60.65620705,57.47500272,60.15507076,60.38370514,64.47228492,61.9999296,59.70005227,48.17193824,46.4045045,47.66554682,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Niger,NER,20.40880756,20.35419613,34.7428834,36.06055608,35.23919763,29.1906274,29.51280265,29.93453335,30.51400787,24.56784903,26.29990855,26.27430724,27.97753401,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Nigeria,NGA,9.949967231,12.97233386,17.42836899,17.66014555,21.66101812,12.98578032,12.99895337,12.45006765,10.66634225,11.50440918,13.1760369,17.51094431,..,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Rwanda,RWA,14.06954972,24.87830924,28.03293335,28.1645732,28.72134831,30.32673804,30.99795502,23.23080436,25.95378407,25.24971706,31.45988282,30.38555883,34.63640874,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Sao Tome and Principe,STP,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Senegal,SEN,32.18560787,37.2167906,32.45836074,32.09801736,35.91054823,39.00151792,38.04937946,36.66423223,35.43314317,32.54731111,35.7751967,37.50091718,37.7137764,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Seychelles,SYC,50.52000407,81.90446873,117.0287523,108.0818232,111.3879676,117.1538217,91.99960086,99.24478916,86.11688285,92.95212135,100.7129718,98.2511324,86.35250471,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Sierra Leone,SLE,34.00077247,39.39511934,27.93676149,34.48258618,64.45025366,60.3687918,58.82604394,52.42575588,47.44006727,54.50190931,48.03394646,39.22853131,..,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Somalia,SOM,37.74140482,..,..,..,..,..,..,..,..,..,..,..,..,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,South Africa,ZAF,18.1877172,24.27889391,27.50637343,27.37375243,29.65168931,31.17582008,33.2704187,32.9658559,31.46418515,30.05726005,28.34622556,29.56325111,29.35069678,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,South Sudan,SSD,..,..,34.52144996,29.50896555,27.15073938,28.78775904,41.07048873,26.24290051,28.8999999,..,..,..,..,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Sudan,SDN,7.066066433,13.4196774,19.99823889,16.44064315,17.25537666,15.50180911,14.88795643,11.30969968,10.91857811,12.52707727,11.81532438,12.34563777,14.09277648,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Tanzania,TZA,37.45463125,13.17177994,25.33833481,28.03291069,34.53184186,31.99751733,29.61841135,27.28681266,23.65276888,19.07049537,17.09866326,..,..,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Togo,TGO,45.33526035,40.44856652,50.20881011,53.36529792,64.47108348,59.2054682,66.28497834,57.74814924,57.81342734,53.49109386,43.7309701,42.28904433,41.6015382,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Uganda,UGA,19.3688229,22.09762405,28.68274552,24.64447535,27.11926554,28.23924819,26.81340455,21.23829703,25.01468222,18.93564467,20.17592351,21.70802515,26.65275336,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Zambia,ZMB,..,36.46360816,26.87038329,30.87498572,35.74350559,39.0177935,44.1143558,41.24110676,47.17586123,38.63387188,36.59286981,35.98305038,35.01364422,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Zimbabwe,ZWE,22.7924064,35.90765657,42.30093975,53.48329522,54.66572521,48.99928103,36.66873535,33.7414695,37.58863532,31.27549309,30.370273,31.00475225,..,..
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Angola,AGO,..,5738980004,44777816509,35682259098,43947386911,45919711317,49304202033,50471640781,38499512247,25529394464,28397112166,25887360494,..,..
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Benin,BEN,520152807.1,939007989.6,2403039865,2704110348,2819548546,2990340731,3959347853,4495143591,3648295526,3709467140,4352985123,4923520372,4900152309,..
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Botswana,BWA,1887395861,2320710338,5327109335,6554992935,8227896230,8854720374,9094678422,9005848865,8092733735,6915862474,6254189458,7310411765,7432125624,..
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Burkina Faso,BFA,758453092.9,776980431.3,2495055649,2887043283,3781344567,4351201613,4968861222,4446645377,3902427844,4103752210,4629354930,5166927652,5109802105,..
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Burundi,BDI,314442790,141321270.5,520184945.4,605576379.8,764650793.9,793324476.5,919359821.3,924140616.2,832256768.8,742622308.7,854981478.3,905279155.1,985821794.3,..
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Cabo Verde,CPV,211201277.1,326304704.5,975047361.3,1028011941,1200341794,1042391960,1014920752,1128684994,944645439.9,997170139.6,1192488883,1338406444,1295138221,..
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Cameroon,CMR,1930731927,2515403939,6860732724,7053080442,9107630240,8809093140,9719406535,10541186935,8539259287,7823117095,7914211616,9169559985,9301226637,..
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Central African Republic,CAF,372791488.3,231254888.7,445847327.6,488611125.9,520455657.6,539911073.5,396266771.6,690077898.6,611811302.1,651691445.4,826531408.3,1043416423,1054197552,..
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Chad,TCD,485189440,480353067.9,3883790132,4645436365,5088490115,5207595757,5062672259,5919969503,4003726584,3736368674,3970361489,4272464973,4280250584,..
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Comoros,COM,115656765.1,94295225.03,257754068.4,271587625.5,307381948.4,323693915.1,337042859.2,339810649.2,267288335.3,267996117.5,304517229.5,351750712,..,..
Imports of goods and services (current US$),NE.IMP.GNFS.CD,"Congo, Dem. Rep.",COD,..,2971014493,6738233802,10704459171,11804250541,11004111269,13405258919,15030792169,11984597102,11871538074,14843047292,17773436027,16666815694,..
Imports of goods and services (current US$),NE.IMP.GNFS.CD,"Congo, Rep.",COG,532937076,1404291126,4816476039,6574469431,8354087418,8251323116,9309446697,9973290521,8246015767,7746869081,5684737698,6701825137,3765904295,..
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Cote d'Ivoire,CIV,2926929958,3628438194,9692737803,10792175658,9488611743,11986924850,12070086714,12154657764,11618672296,10993659189,12185461737,13322615229,12984694262,..
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Equatorial Guinea,GNQ,..,..,7193785588,9610803924,8389599460,10023358834,8612716026,8361397391,5566862090,4629853312,5315347261,6068571861,5761207760,..
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Eritrea,ERI,..,411183688.3,435274751.2,494229450.4,603784852,..,..,..,..,..,..,..,..,..
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Eswatini,SWZ,767813396.2,1479696792,2068282321,2671900180,2214226990,2099931242,2127109310,1967628341,1663589212,1625298878,1949222937,2068525304,..,..
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Ethiopia,ETH,..,..,..,..,10079844913,13699443640,13812126942,16182860468,19565924879,20124704467,19195090503,19235910557,20015260506,..
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Gabon,GAB,1836814829,1655659044,3780351103,4526528582,5236193125,5390232738,5855447181,5279048163,4015443355,3659959710,3708781581,3627476391,3591606369,..
Imports of goods and services (current US$),NE.IMP.GNFS.CD,"Gambia, The",GMB,226976773.7,239267915.8,377490204.3,406575753.2,363423450.9,394206458.8,370408481.1,404404188.5,442275670.7,465270247.1,584099524.8,674387850,778607851.6,..
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Ghana,GHA,1522368637,3350893191,10989375852,14778901678,19416444364,21794702943,22377217876,19505247428,21187683788,20615994271,22649501437,23871613875,23713149960,..
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Guinea,GIN,891764001.2,867392015.6,3177066501,2961065637,3620035689,4089175143,4519671005,4396562741,4480281625,6954837617,7088995910,9418570924,9030209353,..
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Guinea-Bissau,GNB,90350137.8,122592297,291219472.1,299072147.5,339915476,254235279.6,270056473.2,330651315.2,337797563.4,368826434.4,445441617.2,473248832.4,449176782.4,..
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Kenya,KEN,2685575057,4030326454,11414106940,13427982209,16287456030,17915545050,18296306789,20278669096,17669394012,16171493058,19080213981,20167347801,20408671438,..
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Lesotho,LSO,..,..,1986901849,2413002180,2632900419,2686142421,2251498991,2151612113,2048943838,1914309734,2169829260,2403918187,2238423028,..
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Liberia,LBR,..,340309200,1678663000,1850843000,2265159000,2428596000,2957004000,3412388000,3385051000,3286342000,3242931000,3079000000,3031428800,..
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Madagascar,MDG,767031801.4,1095162011,4042538779,3593827392,3900293294,3574547882,4111627263,4218673751,3717317472,3761002262,4538023942,4685208550,4698046664,..
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Malawi,MWI,628568287.6,616067736.7,1959765493,2426167894,2241976034,2512564932,2351558270,2396448729,2278726548,2441651521,2279713395,2635722162,2729078033,..
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Mali,MLI,829530662.8,973208000.3,2935591312,3757042068,4052823342,3889881699,5280799757,5470601102,5188968387,5655314625,5509246375,6081015393,5983745596,..
