Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Eswatini,SWZ,68.8805301033993,85.1329650875994,57.7665179054461,60.1944916122044,45.933559201309,42.97274120439,46.2646098480604,44.4932756231696,40.8404009434444,42.3180215551933,43.8397192579178,43.9119686157056,..,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Ethiopia,ETH,..,..,..,..,31.5460822119553,31.630605984481,28.9877135217855,29.0994642402923,30.2928105475922,27.0869722982698,23.4742626798764,22.8266990770053,20.8258738242349,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Gabon,GAB,30.8589411329137,32.6697522310293,31.3328452395852,31.4941703485316,28.7540052056817,31.3924675039244,33.2776302665374,28.9994366216762,27.9177729544577,26.0980337724197,24.8419864730712,21.5123688593313,21.5609013351493,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,"Gambia, The",GMB,71.582679085085,30.5611455661123,26.0312868996824,26.3447001496494,25.780297578409,27.8589908793608,26.9268733280912,32.8928139624599,32.6453626439573,31.6509073025326,38.9907995485091,41.5109863180911,44.1432953468069,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Ghana,GHA,25.850287720007,67.2461725439646,42.3028725496475,45.901097808525,49.3588453047101,52.808816954646,35.8578374910211,36.349465253021,43.6275984155246,37.4769955168535,38.3902007441113,36.4138216137452,35.4014084701214,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Guinea,GIN,33.4417832206759,28.9578459669829,47.2995628903046,43.205362583364,53.3524318878206,53.5369326404056,53.9558237924655,50.0834533856221,50.945854990371,80.8336901526394,68.5812747336483,77.1563927272727,66.4460787471487,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Guinea-Bissau,GNB,37.0345133536659,33.117493502305,35.2225379927921,35.2243216056502,30.9470005093693,25.697779497172,25.8231995734362,31.3856140517168,32.238492837062,31.3041101104292,33.0730442981032,32.4552944903751,33.5109169644693,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Kenya,KEN,31.3283077167904,31.7214732444649,30.8310123169843,33.5698813789013,38.8227008753279,35.5377227447336,33.2076103930589,33.0013241292445,27.6050852673033,23.3730076126984,24.1628732428849,22.9752487679838,21.3696454751159,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Lesotho,LSO,..,..,112.05179243626,106.321866841901,100.402857491366,106.331962670256,92.9806675567133,86.071233196471,86.3702325196745,88.4040981980359,90.2107362160183,93.3237085559572,90.9901264880189,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Liberia,LBR,..,38.9369794050343,94.9470022624434,92.6347847847848,94.4603419516264,89.2538037486218,96.4135637430714,108.536513994911,106.548662259994,100.259806347256,98.7056891663407,94.3321078431372,98.7269477421417,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Madagascar,MDG,19.5107215890191,23.6574542144097,42.0358662354316,36.0005151015578,33.7634496972758,30.8710135398492,33.0954086866584,33.6875150483215,32.8297241292709,31.7421256120301,34.4407715736902,33.8198353390704,33.3575539716716,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Malawi,MWI,33.4207674228863,35.3349830139486,31.6544190196987,34.860459245346,28.0106925012198,41.6781946295397,42.6093327380537,39.6250438964386,35.7547547277185,44.9407964726541,36.1670266760313,38.1033269407483,35.5964946761968,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Mali,MLI,30.9305694356864,32.943984975458,28.8058792394168,35.1481270629138,31.1873798667489,31.2642545447676,39.8771206232805,38.0819318986773,39.5957267478397,40.3374712341849,35.8310844971824,35.4123419513116,34.1730288629343,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Mauritania,MRT,41.9445806559195,33.4232590529824,44.7628692989028,47.6813970207492,48.3025199043707,62.5267675338065,56.8502249709266,54.2211706416612,57.2735406346799,47.364957697855,52.8935241712444,57.2859004031402,52.3741350810683,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Mauritius,MUS,72.1551724137931,61.2183875925576,56.7525603586559,62.2194007604958,65.0947989850203,65.7079545065651,61.5523218500686,59.2926628951543,57.1473530897088,53.7352362770692,54.9137031633789,54.3360948860366,53.6341768880584,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Mozambique,MOZ,..,35.7347465636817,37.848533722958,42.3286933957812,50.1320995433341,72.9876671281386,76.4065684421297,80.1811350701045,62.8305375705609,72.0931548407048,61.1397606569416,84.2244178956122,74.1237851109148,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Namibia,NAM,50.2740955084163,45.4180426204618,73.1307975279188,60.6562070522037,57.4750027198605,60.1550707623781,60.383705140888,64.4722849238601,61.9999296037634,59.7000522705165,48.1719382439138,46.4045045041938,47.6655468194033,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Niger,NER,20.4088075567325,20.3541961291136,34.7428834045252,36.0605560837748,35.2391976306479,29.1906273969783,29.5128026544626,29.9345333450278,30.5140078659131,24.56784902922,26.2999085487458,26.2743072448358,27.9775340077766,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Nigeria,NGA,9.94996723077932,12.9723338600911,17.4283689894207,17.6601455468174,21.6610181213403,12.9857803186095,12.9989533749126,12.4500676529211,10.6663422471382,11.5044091822463,13.1760368999616,17.5109443103654,..,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Rwanda,RWA,14.0695497189482,24.8783092416939,28.0329333480435,28.1645732049547,28.721348312982,30.3267380384622,30.9979550198924,23.2308043576955,25.9537840676475,25.2497170585961,31.4598828161452,30.3855588272825,34.6364087377315,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Sao Tome and Principe,STP,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Senegal,SEN,32.1856078697518,37.2167906015699,32.4583607431438,32.0980173620464,35.9105482315684,39.0015179238647,38.0493794593335,36.6642322347768,35.4331431725293,32.5473111109457,35.775196697845,37.5009171835372,37.7137763960867,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Seychelles,SYC,50.5200040669005,81.9044687330999,117.028752276077,108.081823152499,111.387967565929,117.153821666139,91.9996008623671,99.2447891605098,86.1168828516237,92.9521213469716,100.71297176445,98.2511324033883,86.3525047099263,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Sierra Leone,SLE,34.0007724676275,39.3951193404254,27.9367614883511,34.4825861755292,64.4502536638431,60.3687917987899,58.8260439389188,52.4257558800672,47.4400672719999,54.5019093119078,48.0339464617707,39.2285313088917,..,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Somalia,SOM,37.7414048218134,..,..,..,..,..,..,..,..,..,..,..,..,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,South Africa,ZAF,18.1877172033408,24.2788939094856,27.5063734284758,27.3737524302287,29.6516893103102,31.1758200766426,33.270418695468,32.9658559048795,31.4641851470314,30.057260051479,28.3462255610144,29.5632511055317,29.3506967823651,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,South Sudan,SSD,..,..,34.5214499586058,29.5089655488059,27.1507393796766,28.7877590362221,41.0704887322407,26.2429005140531,28.8999999040295,..,..,..,..,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Sudan,SDN,7.06606643304676,13.4196774022208,19.9982388911792,16.4406431492652,17.2553766610725,15.5018091072256,14.8879564330864,11.3096996798929,10.9185781077332,12.5270772719385,11.8153243800271,12.3456377692715,14.0927764817356,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Tanzania,TZA,37.4546312536641,13.1717799433898,25.3383348139412,28.0329106934189,34.531841855207,31.9975173280364,29.6184113462412,27.2868126562251,23.652768875977,19.0704953695815,17.098663264222,..,..,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Togo,TGO,45.3352603490119,40.4485665181449,50.2088101064469,53.3652979177053,64.4710834784105,59.2054682024453,66.2849783364817,57.74814923683,57.8134273439716,53.4910938624127,43.7309700951265,42.2890443313526,41.6015382008851,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Uganda,UGA,19.3688229013038,22.0976240451282,28.6827455210627,24.6444753546767,27.1192655438049,28.2392481947389,26.8134045474731,21.2382970285986,25.0146822207268,18.9356446676876,20.1759235118685,21.7080251523544,26.6527533580547,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Zambia,ZMB,..,36.4636081577253,26.8703832861817,30.8749857227596,35.743505585418,39.017793502253,44.1143557977324,41.2411067636083,47.1758612291109,38.6338718826595,36.5928698054053,35.9830503814727,35.0136442247813,..
Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,Zimbabwe,ZWE,22.7924064034715,35.9076565746844,42.3009397480081,53.4832952200791,54.6657252062331,48.9992810278751,36.6687353530613,33.7414695015361,37.5886353158634,31.2754930936409,30.3702729992138,31.0047522453361,..,..
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Angola,AGO,..,5738980003.82281,44777816509.1355,35682259098.1843,43947386910.9212,45919711316.8811,49304202033.1896,50471640780.8965,38499512246.7219,25529394463.6446,28397112166.3975,25887360494.1475,..,..
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Benin,BEN,520152807.120127,939007989.591788,2403039865.40906,2704110347.67377,2819548546.35112,2990340731.08098,3959347852.68099,4495143591.19349,3648295525.95119,3709467139.69628,4352985123.1373,4923520371.58844,4900152309.44107,..
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Botswana,BWA,1887395861.3276,2320710337.52793,5327109334.60049,6554992934.52661,8227896230.00205,8854720373.79743,9094678422.17433,9005848865.32013,8092733734.82081,6915862473.85609,6254189458.22139,7310411764.70588,7432125624.07609,..
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Burkina Faso,BFA,758453092.890852,776980431.276297,2495055649.23329,2887043283.23912,3781344566.96529,4351201613.41658,4968861222.40229,4446645376.58481,3902427844.37453,4103752210.07024,4629354929.68565,5166927651.89807,5109802104.75653,..
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Burundi,BDI,314442789.991533,141321270.48441,520184945.412831,605576379.83331,764650793.891204,793324476.521963,919359821.304325,924140616.195898,832256768.774418,742622308.705643,854981478.321974,905279155.074935,985821794.293151,..
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Cabo Verde,CPV,211201277.14322,326304704.517028,975047361.266663,1028011941.0801,1200341794.39408,1042391960.05514,1014920752.35487,1128684993.587,944645439.937536,997170139.644714,1192488882.68619,1338406444.1106,1295138220.94884,..
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Cameroon,CMR,1930731927.4123,2515403938.72661,6860732723.50341,7053080441.71083,9107630240.17472,8809093140.16887,9719406535.25534,10541186935.3628,8539259287.32466,7823117095.07976,7914211615.91694,9169559984.62498,9301226636.81003,..
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Central African Republic,CAF,372791488.286404,231254888.680986,445847327.633182,488611125.875945,520455657.587099,539911073.470252,396266771.62727,690077898.595119,611811302.110564,651691445.372774,826531408.317514,1043416422.64377,1054197551.84661,..
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Chad,TCD,485189440.002519,480353067.932177,3883790131.5646,4645436365.17236,5088490114.55949,5207595757.2162,5062672258.89634,5919969503.2357,4003726583.89541,3736368674.2076,3970361488.98308,4272464973.4943,4280250584.13308,..
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Comoros,COM,115656765.070474,94295225.0307828,257754068.378062,271587625.510077,307381948.383939,323693915.109085,337042859.182986,339810649.225801,267288335.278867,267996117.485221,304517229.454645,351750711.97989,..,..
Imports of goods and services (current US$),NE.IMP.GNFS.CD,"Congo, Dem. Rep.",COD,..,2971014492.75362,6738233802.19806,10704459171.2123,11804250540.7066,11004111269.1967,13405258918.692,15030792168.7916,11984597102.4369,11871538073.8329,14843047292.1698,17773436026.6585,16666815693.8015,..
Imports of goods and services (current US$),NE.IMP.GNFS.CD,"Congo, Rep.",COG,532937076.036075,1404291125.9827,4816476039.22435,6574469431.03427,8354087417.97854,8251323115.5898,9309446697.26398,9973290521.47685,8246015767.2793,7746869081.22367,5684737698.02363,6701825137.25444,3765904294.67957,..
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Cote d'Ivoire,CIV,2926929958.26122,3628438193.79943,9692737802.85451,10792175657.642,9488611743.35584,11986924850.4034,12070086713.9799,12154657764.0472,11618672296.235,10993659189.1808,12185461736.6854,13322615229.3695,12984694262.4392,..
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Equatorial Guinea,GNQ,..,..,7193785588.44253,9610803923.97406,8389599459.81802,10023358834.2755,8612716025.68619,8361397390.98541,5566862090.17853,4629853312.2198,5315347261.12693,6068571860.65625,5761207760.22297,..
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Eritrea,ERI,..,411183688.311688,435274751.219512,494229450.406504,603784852.03252,..,..,..,..,..,..,..,..,..
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Eswatini,SWZ,767813396.204538,1479696792.41477,2068282320.59195,2671900180.29831,2214226990.4009,2099931242.38733,2127109310.10554,1967628341.33441,1663589212.23616,1625298878.31407,1949222937.1972,2068525304.17117,..,..
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Ethiopia,ETH,..,..,..,..,10079844913.1514,13699443639.5248,13812126941.5528,16182860468.0423,19565924879.078,20124704466.5236,19195090502.6836,19235910556.8365,20015260506.4655,..
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Gabon,GAB,1836814829.26011,1655659043.70693,3780351102.9439,4526528581.67525,5236193125.45438,5390232737.70199,5855447181.16799,5279048163.33855,4015443355.40044,3659959710.30311,3708781580.92381,3627476390.97555,3591606369.22673,..
Imports of goods and services (current US$),NE.IMP.GNFS.CD,"Gambia, The",GMB,226976773.702246,239267915.793425,377490204.320608,406575753.248608,363423450.944453,394206458.813297,370408481.099962,404404188.531857,442275670.675301,465270247.132013,584099524.801111,674387849.984502,778607851.608732,..
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Ghana,GHA,1522368636.72261,3350893191.41127,10989375851.7888,14778901678.3217,19416444364.0668,21794702942.627,22377217876.2491,19505247428.0191,21187683788.2948,20615994270.8067,22649501436.6165,23871613874.7737,23713149959.7501,..
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Guinea,GIN,891764001.211754,867392015.605054,3177066500.78466,2961065637.41525,3620035688.59762,4089175142.90716,4519671005.05146,4396562740.71092,4480281624.51364,6954837617.01374,7088995909.55101,9418570924.16385,9030209352.56343,..
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Guinea-Bissau,GNB,90350137.8049409,122592296.962694,291219472.060075,299072147.505335,339915476.021693,254235279.576735,270056473.160068,330651315.19068,337797563.443709,368826434.440536,445441617.221668,473248832.410983,449176782.440335,..
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Kenya,KEN,2685575057.1281,4030326454.04362,11414106939.7042,13427982209.4778,16287456030.1225,17915545050.4912,18296306789.4834,20278669096.0872,17669394011.9273,16171493058.429,19080213981.3114,20167347801.0219,20408671438.3763,..
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Lesotho,LSO,..,..,1986901849.25121,2413002180.30206,2632900418.73855,2686142421.15197,2251498990.84898,2151612113.22989,2048943837.73288,1914309734.37415,2169829259.95212,2403918186.674,2238423028.1544,..
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Liberia,LBR,..,340309200,1678663000,1850843000,2265159000,2428596000,2957004000,3412388000,3385051000,3286342000,3242931000,3079000000,3031428800,..
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Madagascar,MDG,767031801.363986,1095162011.02005,4042538779.40654,3593827391.99502,3900293293.50025,3574547882.4804,4111627262.71823,4218673750.58685,3717317472.2226,3761002262.43076,4538023942.47957,4685208549.89333,4698046664.22852,..
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Malawi,MWI,628568287.588406,616067736.69131,1959765493.18573,2426167893.9069,2241976034.32248,2512564932.19754,2351558270.10052,2396448729.31199,2278726548.01045,2441651520.53259,2279713394.65747,2635722161.72299,2729078033.20006,..
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Mali,MLI,829530662.795925,973208000.322483,2935591312.15793,3757042067.78453,4052823342.17507,3889881698.52711,5280799757.03584,5470601101.74984,5188968386.86761,5655314625.13289,5509246374.81487,6081015392.92466,5983745596.42266,..
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Mauritania,MRT,632068929.205119,594773950.468623,2115135260.16419,2683929701.26208,3267489499.07156,4206931498.2132,4106327661.78222,3574551160.294,3531977709.81175,3030762628.02558,3574751033.68125,4038180374.18541,3977162165.99256,..
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Mauritius,MUS,1914623069.93642,2854805406.55858,5180852195.57069,6224223957.58891,7497875008.70898,7667254575.70715,7466076465.56835,7591504036.36649,6681832574.08712,6573143247.82862,7281200879.31465,7705838323.35329,7605564717.3242,..
